"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes" 
"KOR","CPI","TOT","IDX2015","Q","1984-Q3",30.47981,
"KOR","CPI","TOT","IDX2015","Q","1984-Q4",30.56835,
"KOR","CPI","TOT","IDX2015","Q","1985-Q1",30.78182,
"KOR","CPI","TOT","IDX2015","Q","1985-Q2",31.06231,
"KOR","CPI","TOT","IDX2015","Q","1985-Q3",31.31151,
"KOR","CPI","TOT","IDX2015","Q","1985-Q4",31.46729,
"KOR","CPI","TOT","IDX2015","Q","1986-Q1",31.89313,
"KOR","CPI","TOT","IDX2015","Q","1986-Q2",32.06954,
"KOR","CPI","TOT","IDX2015","Q","1986-Q3",32.16296,
"KOR","CPI","TOT","IDX2015","Q","1986-Q4",31.92442,
"KOR","CPI","TOT","IDX2015","Q","1987-Q1",32.15276,
"KOR","CPI","TOT","IDX2015","Q","1987-Q2",32.84865,
"KOR","CPI","TOT","IDX2015","Q","1987-Q3",33.28469,
"KOR","CPI","TOT","IDX2015","Q","1987-Q4",33.66904,
"KOR","CPI","TOT","IDX2015","Q","1988-Q1",34.56198,
"KOR","CPI","TOT","IDX2015","Q","1988-Q2",35.21638,
"KOR","CPI","TOT","IDX2015","Q","1988-Q3",35.64222,
"KOR","CPI","TOT","IDX2015","Q","1988-Q4",35.9642,
"KOR","CPI","TOT","IDX2015","Q","1989-Q1",36.49367,
"KOR","CPI","TOT","IDX2015","Q","1989-Q2",37.18956,
"KOR","CPI","TOT","IDX2015","Q","1989-Q3",37.65712,
"KOR","CPI","TOT","IDX2015","Q","1989-Q4",38.10359,
"KOR","CPI","TOT","IDX2015","Q","1990-Q1",39.283,
"KOR","CPI","TOT","IDX2015","Q","1990-Q2",40.44567,
"KOR","CPI","TOT","IDX2015","Q","1990-Q3",41.041,
"KOR","CPI","TOT","IDX2015","Q","1990-Q4",41.487,
"KOR","CPI","TOT","IDX2015","Q","1991-Q1",43.10966,
"KOR","CPI","TOT","IDX2015","Q","1991-Q2",44.02867,
"KOR","CPI","TOT","IDX2015","Q","1991-Q3",44.86767,
"KOR","CPI","TOT","IDX2015","Q","1991-Q4",45.39466,
"KOR","CPI","TOT","IDX2015","Q","1992-Q1",46.19267,
"KOR","CPI","TOT","IDX2015","Q","1992-Q2",47.11267,
"KOR","CPI","TOT","IDX2015","Q","1992-Q3",47.572,
"KOR","CPI","TOT","IDX2015","Q","1992-Q4",47.54467,
"KOR","CPI","TOT","IDX2015","Q","1993-Q1",48.329,
"KOR","CPI","TOT","IDX2015","Q","1993-Q2",49.31667,
"KOR","CPI","TOT","IDX2015","Q","1993-Q3",49.682,
"KOR","CPI","TOT","IDX2015","Q","1993-Q4",50.14067,
"KOR","CPI","TOT","IDX2015","Q","1994-Q1",51.47967,
"KOR","CPI","TOT","IDX2015","Q","1994-Q2",52.196,
"KOR","CPI","TOT","IDX2015","Q","1994-Q3",53.11633,
"KOR","CPI","TOT","IDX2015","Q","1994-Q4",53.04933,
"KOR","CPI","TOT","IDX2015","Q","1995-Q1",53.92967,
"KOR","CPI","TOT","IDX2015","Q","1995-Q2",54.715,
"KOR","CPI","TOT","IDX2015","Q","1995-Q3",55.18967,
"KOR","CPI","TOT","IDX2015","Q","1995-Q4",55.40933,
"KOR","CPI","TOT","IDX2015","Q","1996-Q1",56.451,
"KOR","CPI","TOT","IDX2015","Q","1996-Q2",57.38233,
"KOR","CPI","TOT","IDX2015","Q","1996-Q3",57.985,
"KOR","CPI","TOT","IDX2015","Q","1996-Q4",58.22267,
"KOR","CPI","TOT","IDX2015","Q","1997-Q1",59.09967,
"KOR","CPI","TOT","IDX2015","Q","1997-Q2",59.702,
"KOR","CPI","TOT","IDX2015","Q","1997-Q3",60.287,
"KOR","CPI","TOT","IDX2015","Q","1997-Q4",61.164,
"KOR","CPI","TOT","IDX2015","Q","1998-Q1",64.37967,
"KOR","CPI","TOT","IDX2015","Q","1998-Q2",64.58033,
"KOR","CPI","TOT","IDX2015","Q","1998-Q3",64.52567,
"KOR","CPI","TOT","IDX2015","Q","1998-Q4",64.818,
"KOR","CPI","TOT","IDX2015","Q","1999-Q1",64.836,
"KOR","CPI","TOT","IDX2015","Q","1999-Q2",64.96367,
"KOR","CPI","TOT","IDX2015","Q","1999-Q3",64.946,
"KOR","CPI","TOT","IDX2015","Q","1999-Q4",65.658,
"KOR","CPI","TOT","IDX2015","Q","2000-Q1",66.08366,
"KOR","CPI","TOT","IDX2015","Q","2000-Q2",65.995,
"KOR","CPI","TOT","IDX2015","Q","2000-Q3",66.882,
"KOR","CPI","TOT","IDX2015","Q","2000-Q4",67.326,
"KOR","CPI","TOT","IDX2015","Q","2001-Q1",68.52433,
"KOR","CPI","TOT","IDX2015","Q","2001-Q2",69.323,
"KOR","CPI","TOT","IDX2015","Q","2001-Q3",69.72234,
"KOR","CPI","TOT","IDX2015","Q","2001-Q4",69.54533,
"KOR","CPI","TOT","IDX2015","Q","2002-Q1",70.255,
"KOR","CPI","TOT","IDX2015","Q","2002-Q2",71.187,
"KOR","CPI","TOT","IDX2015","Q","2002-Q3",71.476,
"KOR","CPI","TOT","IDX2015","Q","2002-Q4",71.85233,
"KOR","CPI","TOT","IDX2015","Q","2003-Q1",73.118,
"KOR","CPI","TOT","IDX2015","Q","2003-Q2",73.53967,
"KOR","CPI","TOT","IDX2015","Q","2003-Q3",73.73933,
"KOR","CPI","TOT","IDX2015","Q","2003-Q4",74.38267,
"KOR","CPI","TOT","IDX2015","Q","2004-Q1",75.49233,
"KOR","CPI","TOT","IDX2015","Q","2004-Q2",76.047,
"KOR","CPI","TOT","IDX2015","Q","2004-Q3",76.93433,
"KOR","CPI","TOT","IDX2015","Q","2004-Q4",76.89034,
"KOR","CPI","TOT","IDX2015","Q","2005-Q1",77.94666,
"KOR","CPI","TOT","IDX2015","Q","2005-Q2",78.31267,
"KOR","CPI","TOT","IDX2015","Q","2005-Q3",78.73133,
"KOR","CPI","TOT","IDX2015","Q","2005-Q4",78.78333,
"KOR","CPI","TOT","IDX2015","Q","2006-Q1",79.568,
"KOR","CPI","TOT","IDX2015","Q","2006-Q2",80.065,
"KOR","CPI","TOT","IDX2015","Q","2006-Q3",80.71833,
"KOR","CPI","TOT","IDX2015","Q","2006-Q4",80.457,
"KOR","CPI","TOT","IDX2015","Q","2007-Q1",81.163,
"KOR","CPI","TOT","IDX2015","Q","2007-Q2",82.02567,
"KOR","CPI","TOT","IDX2015","Q","2007-Q3",82.575,
"KOR","CPI","TOT","IDX2015","Q","2007-Q4",83.17667,
"KOR","CPI","TOT","IDX2015","Q","2008-Q1",84.24834,
"KOR","CPI","TOT","IDX2015","Q","2008-Q2",86,
"KOR","CPI","TOT","IDX2015","Q","2008-Q3",87.15067,
"KOR","CPI","TOT","IDX2015","Q","2008-Q4",86.91534,
"KOR","CPI","TOT","IDX2015","Q","2009-Q1",87.543,
"KOR","CPI","TOT","IDX2015","Q","2009-Q2",88.379,
"KOR","CPI","TOT","IDX2015","Q","2009-Q3",88.87666,
"KOR","CPI","TOT","IDX2015","Q","2009-Q4",89.00733,
"KOR","CPI","TOT","IDX2015","Q","2010-Q1",90.156,
"KOR","CPI","TOT","IDX2015","Q","2010-Q2",90.73233,
"KOR","CPI","TOT","IDX2015","Q","2010-Q3",91.43066,
"KOR","CPI","TOT","IDX2015","Q","2010-Q4",91.886,
"KOR","CPI","TOT","IDX2015","Q","2011-Q1",93.61633,
"KOR","CPI","TOT","IDX2015","Q","2011-Q2",94.345,
"KOR","CPI","TOT","IDX2015","Q","2011-Q3",95.377,
"KOR","CPI","TOT","IDX2015","Q","2011-Q4",95.529,
"KOR","CPI","TOT","IDX2015","Q","2012-Q1",96.43633,
"KOR","CPI","TOT","IDX2015","Q","2012-Q2",96.63667,
"KOR","CPI","TOT","IDX2015","Q","2012-Q3",96.913,
"KOR","CPI","TOT","IDX2015","Q","2012-Q4",97.168,
"KOR","CPI","TOT","IDX2015","Q","2013-Q1",97.93867,
"KOR","CPI","TOT","IDX2015","Q","2013-Q2",97.81133,
"KOR","CPI","TOT","IDX2015","Q","2013-Q3",98.23634,
"KOR","CPI","TOT","IDX2015","Q","2013-Q4",98.206,
"KOR","CPI","TOT","IDX2015","Q","2014-Q1",99.04366,
"KOR","CPI","TOT","IDX2015","Q","2014-Q2",99.38367,
"KOR","CPI","TOT","IDX2015","Q","2014-Q3",99.593,
"KOR","CPI","TOT","IDX2015","Q","2014-Q4",99.17133,
"KOR","CPI","TOT","IDX2015","Q","2015-Q1",99.73333,
"KOR","CPI","TOT","IDX2015","Q","2015-Q2",99.94334,
"KOR","CPI","TOT","IDX2015","Q","2015-Q3",100.2367,
"KOR","CPI","TOT","IDX2015","Q","2015-Q4",100.0833,
"KOR","CPI","TOT","IDX2015","Q","2016-Q1",100.59,
"KOR","CPI","TOT","IDX2015","Q","2016-Q2",100.7833,
"KOR","CPI","TOT","IDX2015","Q","2016-Q3",100.9733,
"KOR","CPI","TOT","IDX2015","Q","2016-Q4",101.5367,
"KOR","CPI","TOT","IDX2015","Q","2017-Q1",102.8033,
"KOR","CPI","TOT","IDX2015","Q","2017-Q2",102.72,
"KOR","CPI","TOT","IDX2015","Q","2017-Q3",103.2133,
"KOR","CPI","TOT","IDX2015","Q","2017-Q4",103,
"KOR","CPI","TOT","IDX2015","Q","2018-Q1",103.91,
"KOR","CPI","TOT","IDX2015","Q","2018-Q2",104.2533,
"KOR","CPI","TOT","IDX2015","Q","2018-Q3",104.81,
"KOR","CPI","TOT","IDX2015","Q","2018-Q4",104.84,
"KOR","CPI","TOT","IDX2015","Q","2019-Q1",104.4733,
"KOR","CPI","TOT","IDX2015","Q","2019-Q2",104.9333,
"KOR","CPI","TOT","IDX2015","Q","2019-Q3",104.8567,
"KOR","CPI","TOT","IDX2015","Q","2019-Q4",105.15,
"KOR","CPI","TOT","IDX2015","Q","2020-Q1",105.71,
"KOR","CPI","TOT","IDX2015","Q","2020-Q2",104.8433,
"KOR","CPI","TOT","IDX2015","Q","2020-Q3",105.52,
"LUX","CPI","TOT","IDX2015","Q","1973-Q1",23.01529,
"LUX","CPI","TOT","IDX2015","Q","1973-Q2",23.52593,
"LUX","CPI","TOT","IDX2015","Q","1973-Q3",23.65344,
"LUX","CPI","TOT","IDX2015","Q","1973-Q4",24.03773,
"LUX","CPI","TOT","IDX2015","Q","1974-Q1",24.82832,
"LUX","CPI","TOT","IDX2015","Q","1974-Q2",25.58993,
"LUX","CPI","TOT","IDX2015","Q","1974-Q3",26.08318,
"LUX","CPI","TOT","IDX2015","Q","1974-Q4",26.72134,
"LUX","CPI","TOT","IDX2015","Q","1975-Q1",27.47657,
"LUX","CPI","TOT","IDX2015","Q","1975-Q2",28.25615,
"LUX","CPI","TOT","IDX2015","Q","1975-Q3",28.85084,
"LUX","CPI","TOT","IDX2015","Q","1975-Q4",29.70229,
"LUX","CPI","TOT","IDX2015","Q","1976-Q1",30.47781,
"LUX","CPI","TOT","IDX2015","Q","1976-Q2",31.1461,
"LUX","CPI","TOT","IDX2015","Q","1976-Q3",31.64863,
"LUX","CPI","TOT","IDX2015","Q","1976-Q4",32.21027,
"LUX","CPI","TOT","IDX2015","Q","1977-Q1",32.94407,
"LUX","CPI","TOT","IDX2015","Q","1977-Q2",33.45123,
"LUX","CPI","TOT","IDX2015","Q","1977-Q3",33.67496,
"LUX","CPI","TOT","IDX2015","Q","1977-Q4",33.82682,
"LUX","CPI","TOT","IDX2015","Q","1978-Q1",34.06968,
"LUX","CPI","TOT","IDX2015","Q","1978-Q2",34.42092,
"LUX","CPI","TOT","IDX2015","Q","1978-Q3",34.61393,
"LUX","CPI","TOT","IDX2015","Q","1978-Q4",34.9362,
"LUX","CPI","TOT","IDX2015","Q","1979-Q1",35.39351,
"LUX","CPI","TOT","IDX2015","Q","1979-Q2",35.772,
"LUX","CPI","TOT","IDX2015","Q","1979-Q3",36.26641,
"LUX","CPI","TOT","IDX2015","Q","1979-Q4",36.88486,
"LUX","CPI","TOT","IDX2015","Q","1980-Q1",37.51084,
"LUX","CPI","TOT","IDX2015","Q","1980-Q2",38.12117,
"LUX","CPI","TOT","IDX2015","Q","1980-Q3",38.51821,
"LUX","CPI","TOT","IDX2015","Q","1980-Q4",39.25837,
"LUX","CPI","TOT","IDX2015","Q","1981-Q1",40.21474,
"LUX","CPI","TOT","IDX2015","Q","1981-Q2",41.09633,
"LUX","CPI","TOT","IDX2015","Q","1981-Q3",41.90605,
"LUX","CPI","TOT","IDX2015","Q","1981-Q4",42.57608,
"LUX","CPI","TOT","IDX2015","Q","1982-Q1",43.7243,
"LUX","CPI","TOT","IDX2015","Q","1982-Q2",44.6169,
"LUX","CPI","TOT","IDX2015","Q","1982-Q3",45.90654,
"LUX","CPI","TOT","IDX2015","Q","1982-Q4",47.05881,
"LUX","CPI","TOT","IDX2015","Q","1983-Q1",47.98098,
"LUX","CPI","TOT","IDX2015","Q","1983-Q2",48.43597,
"LUX","CPI","TOT","IDX2015","Q","1983-Q3",49.73373,
"LUX","CPI","TOT","IDX2015","Q","1983-Q4",50.87383,
"LUX","CPI","TOT","IDX2015","Q","1984-Q1",51.7146,
"LUX","CPI","TOT","IDX2015","Q","1984-Q2",52.27373,
"LUX","CPI","TOT","IDX2015","Q","1984-Q3",52.56553,
"LUX","CPI","TOT","IDX2015","Q","1984-Q4",53.15087,
"LUX","CPI","TOT","IDX2015","Q","1985-Q1",53.6768,
"LUX","CPI","TOT","IDX2015","Q","1985-Q2",54.53123,
"LUX","CPI","TOT","IDX2015","Q","1985-Q3",54.78458,
"LUX","CPI","TOT","IDX2015","Q","1985-Q4",55.29654,
"LUX","CPI","TOT","IDX2015","Q","1986-Q1",55.05367,
"LUX","CPI","TOT","IDX2015","Q","1986-Q2",54.71644,
"LUX","CPI","TOT","IDX2015","Q","1986-Q3",54.52948,
"LUX","CPI","TOT","IDX2015","Q","1986-Q4",54.63257,
"LUX","CPI","TOT","IDX2015","Q","1987-Q1",54.74964,
"LUX","CPI","TOT","IDX2015","Q","1987-Q2",54.55919,
"LUX","CPI","TOT","IDX2015","Q","1987-Q3",54.63607,
"LUX","CPI","TOT","IDX2015","Q","1987-Q4",54.86321,
"LUX","CPI","TOT","IDX2015","Q","1988-Q1",55.10783,
"LUX","CPI","TOT","IDX2015","Q","1988-Q2",55.24237,
"LUX","CPI","TOT","IDX2015","Q","1988-Q3",55.64251,
"LUX","CPI","TOT","IDX2015","Q","1988-Q4",55.95877,
"LUX","CPI","TOT","IDX2015","Q","1989-Q1",56.57731,
"LUX","CPI","TOT","IDX2015","Q","1989-Q2",57.13295,
"LUX","CPI","TOT","IDX2015","Q","1989-Q3",57.58724,
"LUX","CPI","TOT","IDX2015","Q","1989-Q4",58.13589,
"LUX","CPI","TOT","IDX2015","Q","1990-Q1",58.61315,
"LUX","CPI","TOT","IDX2015","Q","1990-Q2",58.79083,
"LUX","CPI","TOT","IDX2015","Q","1990-Q3",59.16987,
"LUX","CPI","TOT","IDX2015","Q","1990-Q4",60.32476,
"LUX","CPI","TOT","IDX2015","Q","1991-Q1",60.53402,
"LUX","CPI","TOT","IDX2015","Q","1991-Q2",60.63273,
"LUX","CPI","TOT","IDX2015","Q","1991-Q3",61.27236,
"LUX","CPI","TOT","IDX2015","Q","1991-Q4",61.84684,
"LUX","CPI","TOT","IDX2015","Q","1992-Q1",62.28906,
"LUX","CPI","TOT","IDX2015","Q","1992-Q2",62.80037,
"LUX","CPI","TOT","IDX2015","Q","1992-Q3",63.19915,
"LUX","CPI","TOT","IDX2015","Q","1992-Q4",63.70257,
"LUX","CPI","TOT","IDX2015","Q","1993-Q1",64.58305,
"LUX","CPI","TOT","IDX2015","Q","1993-Q2",65.01539,
"LUX","CPI","TOT","IDX2015","Q","1993-Q3",65.47537,
"LUX","CPI","TOT","IDX2015","Q","1993-Q4",65.95905,
"LUX","CPI","TOT","IDX2015","Q","1994-Q1",66.20187,
"LUX","CPI","TOT","IDX2015","Q","1994-Q2",66.40126,
"LUX","CPI","TOT","IDX2015","Q","1994-Q3",66.86519,
"LUX","CPI","TOT","IDX2015","Q","1994-Q4",67.29359,
"LUX","CPI","TOT","IDX2015","Q","1995-Q1",67.71665,
"LUX","CPI","TOT","IDX2015","Q","1995-Q2",67.85184,
"LUX","CPI","TOT","IDX2015","Q","1995-Q3",67.97099,
"LUX","CPI","TOT","IDX2015","Q","1995-Q4",68.20471,
"LUX","CPI","TOT","IDX2015","Q","1996-Q1",68.40177,
"LUX","CPI","TOT","IDX2015","Q","1996-Q2",68.66757,
"LUX","CPI","TOT","IDX2015","Q","1996-Q3",68.79588,
"LUX","CPI","TOT","IDX2015","Q","1996-Q4",69.09605,
"LUX","CPI","TOT","IDX2015","Q","1997-Q1",69.34352,
"LUX","CPI","TOT","IDX2015","Q","1997-Q2",69.41226,
"LUX","CPI","TOT","IDX2015","Q","1997-Q3",69.78805,
"LUX","CPI","TOT","IDX2015","Q","1997-Q4",70.17757,
"LUX","CPI","TOT","IDX2015","Q","1998-Q1",70.22569,
"LUX","CPI","TOT","IDX2015","Q","1998-Q2",70.23257,
"LUX","CPI","TOT","IDX2015","Q","1998-Q3",70.44796,
"LUX","CPI","TOT","IDX2015","Q","1998-Q4",70.48692,
"LUX","CPI","TOT","IDX2015","Q","1999-Q1",70.16383,
"LUX","CPI","TOT","IDX2015","Q","1999-Q2",71.10329,
"LUX","CPI","TOT","IDX2015","Q","1999-Q3",71.08496,
"LUX","CPI","TOT","IDX2015","Q","1999-Q4",71.92589,
"LUX","CPI","TOT","IDX2015","Q","2000-Q1",72.19627,
"LUX","CPI","TOT","IDX2015","Q","2000-Q2",73.12427,
"LUX","CPI","TOT","IDX2015","Q","2000-Q3",73.45422,
"LUX","CPI","TOT","IDX2015","Q","2000-Q4",74.46014,
"LUX","CPI","TOT","IDX2015","Q","2001-Q1",74.27912,
"LUX","CPI","TOT","IDX2015","Q","2001-Q2",75.31711,
"LUX","CPI","TOT","IDX2015","Q","2001-Q3",75.47292,
"LUX","CPI","TOT","IDX2015","Q","2001-Q4",75.97702,
"LUX","CPI","TOT","IDX2015","Q","2002-Q1",75.92661,
"LUX","CPI","TOT","IDX2015","Q","2002-Q2",76.76067,
"LUX","CPI","TOT","IDX2015","Q","2002-Q3",76.95084,
"LUX","CPI","TOT","IDX2015","Q","2002-Q4",77.652,
"LUX","CPI","TOT","IDX2015","Q","2003-Q1",77.80553,
"LUX","CPI","TOT","IDX2015","Q","2003-Q2",78.27296,
"LUX","CPI","TOT","IDX2015","Q","2003-Q3",78.41273,
"LUX","CPI","TOT","IDX2015","Q","2003-Q4",79.09785,
"LUX","CPI","TOT","IDX2015","Q","2004-Q1",79.34303,
"LUX","CPI","TOT","IDX2015","Q","2004-Q2",80.10835,
"LUX","CPI","TOT","IDX2015","Q","2004-Q3",80.16105,
"LUX","CPI","TOT","IDX2015","Q","2004-Q4",80.95615,
"LUX","CPI","TOT","IDX2015","Q","2005-Q1",81.09,
"LUX","CPI","TOT","IDX2015","Q","2005-Q2",81.98666,
"LUX","CPI","TOT","IDX2015","Q","2005-Q3",82.34666,
"LUX","CPI","TOT","IDX2015","Q","2005-Q4",83.12,
"LUX","CPI","TOT","IDX2015","Q","2006-Q1",83.47667,
"LUX","CPI","TOT","IDX2015","Q","2006-Q2",84.51334,
"LUX","CPI","TOT","IDX2015","Q","2006-Q3",84.57,
"LUX","CPI","TOT","IDX2015","Q","2006-Q4",84.74333,
"LUX","CPI","TOT","IDX2015","Q","2007-Q1",85.26,
"LUX","CPI","TOT","IDX2015","Q","2007-Q2",86.21333,
"LUX","CPI","TOT","IDX2015","Q","2007-Q3",86.21,
"LUX","CPI","TOT","IDX2015","Q","2007-Q4",87.42,
"LUX","CPI","TOT","IDX2015","Q","2008-Q1",88.07333,
"LUX","CPI","TOT","IDX2015","Q","2008-Q2",89.59333,
"LUX","CPI","TOT","IDX2015","Q","2008-Q3",89.90667,
"LUX","CPI","TOT","IDX2015","Q","2008-Q4",89.27,
"LUX","CPI","TOT","IDX2015","Q","2009-Q1",88.65667,
"LUX","CPI","TOT","IDX2015","Q","2009-Q2",89.50333,
"LUX","CPI","TOT","IDX2015","Q","2009-Q3",89.77666,
"LUX","CPI","TOT","IDX2015","Q","2009-Q4",90.22,
"LUX","CPI","TOT","IDX2015","Q","2010-Q1",90.40334,
"LUX","CPI","TOT","IDX2015","Q","2010-Q2",91.48,
"LUX","CPI","TOT","IDX2015","Q","2010-Q3",91.89333,
"LUX","CPI","TOT","IDX2015","Q","2010-Q4",92.52333,
"LUX","CPI","TOT","IDX2015","Q","2011-Q1",93.55666,
"LUX","CPI","TOT","IDX2015","Q","2011-Q2",94.78667,
"LUX","CPI","TOT","IDX2015","Q","2011-Q3",94.80666,
"LUX","CPI","TOT","IDX2015","Q","2011-Q4",95.64333,
"LUX","CPI","TOT","IDX2015","Q","2012-Q1",96.24333,
"LUX","CPI","TOT","IDX2015","Q","2012-Q2",97.20333,
"LUX","CPI","TOT","IDX2015","Q","2012-Q3",97.32667,
"LUX","CPI","TOT","IDX2015","Q","2012-Q4",98.10667,
"LUX","CPI","TOT","IDX2015","Q","2013-Q1",98.28667,
"LUX","CPI","TOT","IDX2015","Q","2013-Q2",98.96333,
"LUX","CPI","TOT","IDX2015","Q","2013-Q3",98.98,
"LUX","CPI","TOT","IDX2015","Q","2013-Q4",99.39333,
"LUX","CPI","TOT","IDX2015","Q","2014-Q1",99.34333,
"LUX","CPI","TOT","IDX2015","Q","2014-Q2",99.84333,
"LUX","CPI","TOT","IDX2015","Q","2014-Q3",99.61,
"LUX","CPI","TOT","IDX2015","Q","2014-Q4",99.31333,
"LUX","CPI","TOT","IDX2015","Q","2015-Q1",99.33667,
"LUX","CPI","TOT","IDX2015","Q","2015-Q2",100.3733,
"LUX","CPI","TOT","IDX2015","Q","2015-Q3",100.1667,
"LUX","CPI","TOT","IDX2015","Q","2015-Q4",100.1233,
"LUX","CPI","TOT","IDX2015","Q","2016-Q1",99.58334,
"LUX","CPI","TOT","IDX2015","Q","2016-Q2",100.3933,
"LUX","CPI","TOT","IDX2015","Q","2016-Q3",100.3333,
"LUX","CPI","TOT","IDX2015","Q","2016-Q4",100.8533,
"LUX","CPI","TOT","IDX2015","Q","2017-Q1",101.3133,
"LUX","CPI","TOT","IDX2015","Q","2017-Q2",102.11,
"LUX","CPI","TOT","IDX2015","Q","2017-Q3",102.22,
"LUX","CPI","TOT","IDX2015","Q","2017-Q4",102.4633,
"LUX","CPI","TOT","IDX2015","Q","2018-Q1",102.4133,
"LUX","CPI","TOT","IDX2015","Q","2018-Q2",103.42,
"LUX","CPI","TOT","IDX2015","Q","2018-Q3",103.9533,
"LUX","CPI","TOT","IDX2015","Q","2018-Q4",104.5567,
"LUX","CPI","TOT","IDX2015","Q","2019-Q1",104.5033,
"LUX","CPI","TOT","IDX2015","Q","2019-Q2",105.5,
"LUX","CPI","TOT","IDX2015","Q","2019-Q3",105.5967,
"LUX","CPI","TOT","IDX2015","Q","2019-Q4",105.9667,
"LUX","CPI","TOT","IDX2015","Q","2020-Q1",106.0567,
"LUX","CPI","TOT","IDX2015","Q","2020-Q2",106.0467,
"LUX","CPI","TOT","IDX2015","Q","2020-Q3",106.3767,
"MEX","CPI","TOT","IDX2015","Q","1973-Q1",0.01638954,
"MEX","CPI","TOT","IDX2015","Q","1973-Q2",0.01695769,
"MEX","CPI","TOT","IDX2015","Q","1973-Q3",0.01787786,
"MEX","CPI","TOT","IDX2015","Q","1973-Q4",0.01888262,
"MEX","CPI","TOT","IDX2015","Q","1974-Q1",0.02049538,
"MEX","CPI","TOT","IDX2015","Q","1974-Q2",0.02121471,
"MEX","CPI","TOT","IDX2015","Q","1974-Q3",0.02195478,
"MEX","CPI","TOT","IDX2015","Q","1974-Q4",0.02311727,
"MEX","CPI","TOT","IDX2015","Q","1975-Q1",0.02388517,
"MEX","CPI","TOT","IDX2015","Q","1975-Q2",0.02458758,
"MEX","CPI","TOT","IDX2015","Q","1975-Q3",0.02538059,
"MEX","CPI","TOT","IDX2015","Q","1975-Q4",0.02589798,
"MEX","CPI","TOT","IDX2015","Q","1976-Q1",0.02702336,
"MEX","CPI","TOT","IDX2015","Q","1976-Q2",0.02772358,
"MEX","CPI","TOT","IDX2015","Q","1976-Q3",0.02859955,
"MEX","CPI","TOT","IDX2015","Q","1976-Q4",0.03219019,
"MEX","CPI","TOT","IDX2015","Q","1977-Q1",0.0349638,
"MEX","CPI","TOT","IDX2015","Q","1977-Q2",0.03652252,
"MEX","CPI","TOT","IDX2015","Q","1977-Q3",0.03808016,
"MEX","CPI","TOT","IDX2015","Q","1977-Q4",0.03954992,
"MEX","CPI","TOT","IDX2015","Q","1978-Q1",0.04148359,
"MEX","CPI","TOT","IDX2015","Q","1978-Q2",0.04290806,
"MEX","CPI","TOT","IDX2015","Q","1978-Q3",0.04463979,
"MEX","CPI","TOT","IDX2015","Q","1978-Q4",0.04611665,
"MEX","CPI","TOT","IDX2015","Q","1979-Q1",0.04886898,
"MEX","CPI","TOT","IDX2015","Q","1979-Q2",0.05060945,
"MEX","CPI","TOT","IDX2015","Q","1979-Q3",0.05256058,
"MEX","CPI","TOT","IDX2015","Q","1979-Q4",0.05497072,
"MEX","CPI","TOT","IDX2015","Q","1980-Q1",0.05988703,
"MEX","CPI","TOT","IDX2015","Q","1980-Q2",0.0633243,
"MEX","CPI","TOT","IDX2015","Q","1980-Q3",0.06746616,
"MEX","CPI","TOT","IDX2015","Q","1980-Q4",0.0708827,
"MEX","CPI","TOT","IDX2015","Q","1981-Q1",0.07662913,
"MEX","CPI","TOT","IDX2015","Q","1981-Q2",0.08128893,
"MEX","CPI","TOT","IDX2015","Q","1981-Q3",0.08558635,
"MEX","CPI","TOT","IDX2015","Q","1981-Q4",0.09111938,
"MEX","CPI","TOT","IDX2015","Q","1982-Q1",0.1017647,
"MEX","CPI","TOT","IDX2015","Q","1982-Q2",0.1173012,
"MEX","CPI","TOT","IDX2015","Q","1982-Q3",0.1417567,
"MEX","CPI","TOT","IDX2015","Q","1982-Q4",0.1709396,
"MEX","CPI","TOT","IDX2015","Q","1983-Q1",0.2166159,
"MEX","CPI","TOT","IDX2015","Q","1983-Q2",0.2518536,
"MEX","CPI","TOT","IDX2015","Q","1983-Q3",0.2846873,
"MEX","CPI","TOT","IDX2015","Q","1983-Q4",0.3203377,
"MEX","CPI","TOT","IDX2015","Q","1984-Q1",0.3746769,
"MEX","CPI","TOT","IDX2015","Q","1984-Q2",0.422724,
"MEX","CPI","TOT","IDX2015","Q","1984-Q3",0.4649394,
"MEX","CPI","TOT","IDX2015","Q","1984-Q4",0.5137435,
"MEX","CPI","TOT","IDX2015","Q","1985-Q1",0.597114,
"MEX","CPI","TOT","IDX2015","Q","1985-Q2",0.655147,
"MEX","CPI","TOT","IDX2015","Q","1985-Q3",0.7243935,
"MEX","CPI","TOT","IDX2015","Q","1985-Q4",0.8250901,
"MEX","CPI","TOT","IDX2015","Q","1986-Q1",0.995169,
"MEX","CPI","TOT","IDX2015","Q","1986-Q2",1.159628,
"MEX","CPI","TOT","IDX2015","Q","1986-Q3",1.38714,
"MEX","CPI","TOT","IDX2015","Q","1986-Q4",1.675845,
"MEX","CPI","TOT","IDX2015","Q","1987-Q1",2.083915,
"MEX","CPI","TOT","IDX2015","Q","1987-Q2",2.601149,
"MEX","CPI","TOT","IDX2015","Q","1987-Q3",3.248728,
"MEX","CPI","TOT","IDX2015","Q","1987-Q4",4.162456,
"MEX","CPI","TOT","IDX2015","Q","1988-Q1",5.781625,
"MEX","CPI","TOT","IDX2015","Q","1988-Q2",6.444365,
"MEX","CPI","TOT","IDX2015","Q","1988-Q3",6.736268,
